IGHV1-69*05	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1-69*06	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1-69*08	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1-69*09	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1-69*10	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1-69*11	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1-69*12	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1-69*13	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1-8*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1-8*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1-f*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1/OR15-1*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1/OR15-1*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1/OR15-1*03	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1/OR15-1*04	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1/OR15-5*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1/OR15-9*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV1/OR21-1*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV2-26*01	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-5*01	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-5*04	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-5*05	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-5*06	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-5*07	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-5*08	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-5*09	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-5*10	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-70*01	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-70*02	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-70*03	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-70*04	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-70*06	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-70*07	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-70*08	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-70*09	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-70*10	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-70*11	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-70*12	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2-70*13	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV2/OR16-5*01	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV3-11*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-11*03	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-11*04	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-13*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3-13*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3-13*03	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3-13*04	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3-15*01	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-15*02	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-15*03	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-15*04	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-15*05	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-15*06	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-15*07	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-15*08	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-16*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-16*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-19*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-20*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-21*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-21*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-21*03	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-21*04	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-22*01	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-22*02	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-23*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-23*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-23*03	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-23*04	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-25*03	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-25*04	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*03	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*04	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*05	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*06	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*07	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*08	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*09	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*10	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*11	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*12	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*13	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*14	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*15	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*16	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*17	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*18	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30*19	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30-3*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-30-3*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-33*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-33*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-33*03	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-33*04	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-33*05	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-33*06	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-35*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-38*01	1	75	76	99	100	150	151	168	169	282	VH	0
IGHV3-38*02	1	75	76	99	100	150	151	168	169	282	VH	0
IGHV3-43*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-43*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-47*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3-47*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3-48*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-48*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-48*03	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-48*04	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-49*01	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-49*02	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-49*03	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-49*04	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-49*05	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-52*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-53*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3-53*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3-53*03	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3-53*04	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3-64*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-64*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-64*03	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-64*04	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-64*05	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-66*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3-66*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3-66*03	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3-66*04	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3-7*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-7*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-7*03	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-71*01	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-72*01	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-73*01	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-73*02	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3-74*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-74*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-74*03	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-9*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-9*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-NL1*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3-d*01	1	75	76	99	100	150	151	168	169	282	VH	0
IGHV3-h*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3-h*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3/OR15-7*01	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3/OR15-7*02	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3/OR15-7*03	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3/OR15-7*05	1	75	76	99	100	150	151	180	181	294	VH	0
IGHV3/OR16-10*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3/OR16-10*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3/OR16-10*03	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV3/OR16-12*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3/OR16-13*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3/OR16-8*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3/OR16-8*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV3/OR16-9*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV4-28*01	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV4-28*02	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV4-28*03	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV4-28*04	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV4-28*06	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV4-30-2*01	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-30-2*02	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-30-2*03	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-30-2*05	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-30-4*01	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-30-4*02	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-31*01	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-31*02	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-31*03	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-31*04	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-31*05	1	75	76	105	106	156	157	177	178	288	VH	0
IGHV4-31*10	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-34*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-34*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-34*04	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-34*05	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-34*08	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-34*09	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-34*10	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-34*11	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-34*12	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-39*01	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-39*02	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-39*05	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-39*06	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-39*07	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-4*01	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV4-4*02	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV4-4*07	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-55*01	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV4-55*02	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV4-55*08	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV4-55*09	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV4-59*01	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-59*02	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-59*03	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-59*04	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-59*05	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-59*06	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-59*07	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-59*10	1	75	76	99	100	150	151	171	172	285	VH	0
IGHV4-61*01	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-61*02	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-61*03	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-61*05	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-61*08	1	75	76	105	106	156	157	177	178	291	VH	0
IGHV4-b*01	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV4-b*02	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV4/OR15-8*01	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV4/OR15-8*02	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV4/OR15-8*03	1	75	76	102	103	153	154	174	175	288	VH	0
IGHV5-51*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV5-51*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV5-51*03	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV5-51*04	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV5-78*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV5-a*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV5-a*02	1	75	76	99	100	150	151	174	175	287	VH	0
IGHV5-a*03	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV5-a*04	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV6-1*01	1	75	76	105	106	156	157	183	184	297	VH	0
IGHV6-1*02	1	75	76	105	106	156	157	183	184	297	VH	0
IGHV7-4-1*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV7-4-1*02	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV7-4-1*04	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV7-4-1*05	1	75	76	99	100	150	151	174	175	288	VH	0
IGHV7-81*01	1	75	76	99	100	150	151	174	175	288	VH	0
IGKV1-12*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-12*02	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-13*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-13*02	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-16*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-16*02	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-17*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-17*02	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-27*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-33*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-37*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-39*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-39*02	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-5*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-5*02	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-5*03	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-6*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-8*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-9*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1-NL1*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1D-12*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1D-12*02	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1D-13*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1D-16*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1D-16*02	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1D-17*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1D-17*02	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1D-33*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1D-37*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1D-39*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1D-42*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1D-43*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV1D-8*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV2-18*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-24*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-28*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-29*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-29*02	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-29*03	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-30*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-30*02	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-4*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2-40*01	1	78	79	114	115	165	166	174	175	282	VK	0
IGKV2D-18*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2D-24*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2D-26*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2D-26*02	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2D-28*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2D-29*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2D-29*02	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2D-30*01	1	78	79	111	112	162	163	171	172	279	VK	0
IGKV2D-40*01	1	78	79	114	115	165	166	174	175	282	VK	0
IGKV3-11*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-11*02	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-15*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-20*01	1	78	79	99	100	150	151	159	160	267	VK	0
IGKV3-20*02	1	78	79	99	100	150	151	159	160	267	VK	0
IGKV3-7*01	1	78	79	99	100	150	151	159	160	267	VK	0
IGKV3-7*02	1	78	79	99	100	150	151	159	160	267	VK	0
IGKV3-7*03	1	78	79	99	100	150	151	159	160	267	VK	0
IGKV3-7*04	1	78	79	99	100	150	151	159	160	267	VK	0
IGKV3-NL1*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-NL2*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-NL3*01	1	78	79	99	100	150	151	159	160	267	VK	0
IGKV3-NL4*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3-NL5*01	1	78	79	99	100	150	151	159	160	267	VK	0
IGKV3D-11*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3D-15*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3D-15*02	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV3D-20*01	1	78	79	99	100	150	151	159	160	267	VK	0
IGKV3D-7*01	1	78	79	99	100	150	151	159	160	267	VK	0
IGKV4-1*01	1	78	79	114	115	165	166	174	175	282	VK	0
IGKV5-2*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV6-21*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV6D-21*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV6D-41*01	1	78	79	96	97	147	148	156	157	264	VK	0
IGKV7-3*01	1	78	79	108	109	159	160	168	169	276	VK	0
IGLV1-36*01	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV1-40*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV1-40*02	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV1-40*03	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV1-41*01	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV1-41*02	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV1-44*01	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV1-47*01	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV1-47*02	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV1-50*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV1-51*01	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV1-51*02	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV10-54*01	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV10-54*02	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV10-54*03	1	75	76	99	100	150	151	159	160	267	VL	0
IGLV11-55*01	1	75	76	102	103	153	154	174	175	288	VL	0
IGLV2-11*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-11*02	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-14*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-14*02	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-18*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-18*02	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-18*03	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-18*04	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-23*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-23*02	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-23*03	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-33*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-33*02	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-33*03	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-8*01	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV2-8*02	1	75	76	102	103	153	154	162	163	270	VL	0
IGLV3-1*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-10*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-10*02	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-12*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-12*02	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-13*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-16*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-19*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-21*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-21*02	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-21*03	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-22*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-25*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-25*02	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-25*03	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-27*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-32*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-9*01	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV3-9*02	1	75	76	93	94	144	145	153	154	261	VL	0
IGLV4-3*01	1	75	76	96	97	147	148	168	169	276	VL	0
IGLV4-60*01	1	75	76	96	97	147	148	168	169	276	VL	0
IGLV4-60*02	1	75	76	96	97	147	148	168	169	276	VL	0
IGLV4-60*03	1	75	76	96	97	147	148	168	169	276	VL	0
